rank,node,importance,in_degree,out_degree,pagerank,clustering,community
3231,222,0.01632316524708135,8,4,7.158317430767761e-05,0.08333333333333333,3
3232,2939,0.016245400735882258,0,7,5.0487823458630175e-05,0.14285714285714285,4
3233,5515,0.016245400735882258,0,7,5.0487823458630175e-05,0.14285714285714285,3
3234,423,0.016245400735882258,0,7,5.0487823458630175e-05,0.14285714285714285,0
3235,915,0.016245400735882258,0,7,5.0487823458630175e-05,0.14285714285714285,0
3236,4223,0.016245400735882258,0,7,5.0487823458630175e-05,0.14285714285714285,4
3237,7343,0.016238250364790117,0,12,5.0487823458630175e-05,0.12878787878787878,1
3238,18,0.016238250364790117,0,12,5.0487823458630175e-05,0.12878787878787878,0
3239,4428,0.016238250364790117,0,12,5.0487823458630175e-05,0.12878787878787878,3
3240,2083,0.01618019234117155,5,2,5.613513590273616e-05,0.11904761904761904,0
3241,4123,0.016165546845838,0,25,5.0487823458630175e-05,0.09166666666666666,4
3242,3466,0.01615629734536592,0,17,5.0487823458630175e-05,0.11397058823529412,3
3243,1358,0.016150304840114472,0,18,5.0487823458630175e-05,0.1111111111111111,0
3244,1466,0.016139214827076944,0,24,5.0487823458630175e-05,0.09420289855072464,0
3245,5016,0.01613288540500187,0,10,5.0487823458630175e-05,0.13333333333333333,1
3246,3189,0.01613288540500187,0,10,5.0487823458630175e-05,0.13333333333333333,4
3247,5339,0.01613288540500187,0,10,5.0487823458630175e-05,0.13333333333333333,3
3248,1719,0.01613288540500187,0,10,5.0487823458630175e-05,0.13333333333333333,0
3249,4576,0.01613288540500187,0,10,5.0487823458630175e-05,0.13333333333333333,3
3250,3960,0.016122764231240788,0,23,5.0487823458630175e-05,0.09683794466403162,3
3251,16,0.016104090012264705,0,15,5.0487823458630175e-05,0.11904761904761904,0
3252,4726,0.016104090012264705,0,15,5.0487823458630175e-05,0.11904761904761904,3
3253,336,0.01609796626088213,0,31,5.0487823458630175e-05,0.07419354838709677,0
3254,615,0.01601691964579785,0,35,5.0487823458630175e-05,0.06218487394957983,0
3255,2052,0.016007284988248036,0,14,5.0487823458630175e-05,0.12087912087912088,0
3256,5260,0.016006168003061216,6,0,7.743673715133431e-05,0.1,3
3257,7,0.01595805540678709,0,24,5.0487823458630175e-05,0.09239130434782608,0
3258,582,0.015935589343138254,0,34,5.0487823458630175e-05,0.06417112299465241,3
3259,4332,0.015886434143246163,6,0,7.58760137916104e-05,0.1,4
3260,7149,0.015882554579549124,7,0,0.00010451127038258087,0.07142857142857142,1
3261,111,0.01587732169749392,0,29,5.0487823458630175e-05,0.07758620689655173,0
3262,104,0.015869920582821693,0,30,5.0487823458630175e-05,0.07471264367816093,0
3263,1293,0.01586730971529404,0,33,5.0487823458630175e-05,0.06628787878787878,0
3264,3188,0.015862262038073907,0,20,5.0487823458630175e-05,0.10263157894736842,4
3265,44,0.015859255330986366,0,44,5.0487823458630175e-05,0.0354122621564482,0
3266,4442,0.015823507454493558,0,18,5.0487823458630175e-05,0.10784313725490197,3
3267,6075,0.015823507454493558,0,18,5.0487823458630175e-05,0.10784313725490197,3
3268,5562,0.015818904872656272,0,13,5.0487823458630175e-05,0.12179487179487179,3
3269,4963,0.015818904872656272,0,13,5.0487823458630175e-05,0.12179487179487179,3
3270,1042,0.015807431786523912,0,41,5.0487823458630175e-05,0.043292682926829265,0
3271,3751,0.015806780006108113,0,11,5.0487823458630175e-05,0.12727272727272726,3
3272,2176,0.01578865028654239,0,17,5.0487823458630175e-05,0.11029411764705882,4
3273,6024,0.01578865028654239,0,17,5.0487823458630175e-05,0.11029411764705882,3
3274,6096,0.015780104368900136,7,0,7.214027322022422e-05,0.09523809523809523,3
3275,2843,0.015763280381132706,11,0,6.703628310329765e-05,0.07272727272727272,0
3276,4779,0.0157623991092264,5,0,8.281607653874824e-05,0.1,3
3277,525,0.015757072142575067,6,1,7.674770265405997e-05,0.09523809523809523,3
3278,7679,0.01574037384787665,0,26,5.0487823458630175e-05,0.08461538461538462,1
3279,2737,0.015729283314669655,0,16,5.0487823458630175e-05,0.1125,4
3280,3767,0.015729283314669655,0,16,5.0487823458630175e-05,0.1125,4
3281,5783,0.01572750731424474,0,23,5.0487823458630175e-05,0.09288537549407115,3
3282,1009,0.015647838840500108,0,44,5.0487823458630175e-05,0.033298097251585626,0
3283,6902,0.015642978604904698,0,28,5.0487823458630175e-05,0.07804232804232804,1
3284,7046,0.015640964112408683,0,21,5.0487823458630175e-05,0.09761904761904762,1
3285,41,0.015640035525350426,0,30,5.0487823458630175e-05,0.07241379310344828,0
3286,1639,0.015633943013562274,0,36,5.0487823458630175e-05,0.05555555555555555,0
3287,7104,0.015627899536074227,0,15,5.0487823458630175e-05,0.11428571428571428,1
3288,5203,0.015627899536074227,0,15,5.0487823458630175e-05,0.11428571428571428,3
3289,3669,0.01551349997155468,4,0,0.00010985343907974685,0.08333333333333333,4
3290,3090,0.015480674607214362,0,12,5.0487823458630175e-05,0.12121212121212122,4
3291,499,0.015457834438797485,0,14,5.0487823458630175e-05,0.11538461538461539,0
3292,7188,0.015457834438797485,0,14,5.0487823458630175e-05,0.11538461538461539,1
3293,1967,0.01545280497055955,0,31,5.0487823458630175e-05,0.06774193548387097,4
3294,4487,0.01545280497055955,0,31,5.0487823458630175e-05,0.06774193548387097,3
3295,6590,0.015451665964336263,9,0,6.626317845493837e-05,0.08333333333333333,3
3296,395,0.015416655286373692,0,42,5.0487823458630175e-05,0.036585365853658534,1
3297,51,0.015414577145917523,0,24,5.0487823458630175e-05,0.08695652173913043,0
3298,340,0.015410150467879163,0,30,5.0487823458630175e-05,0.07011494252873564,0
3299,193,0.015402868874313445,0,21,5.0487823458630175e-05,0.09523809523809523,0
3300,421,0.01538799766804877,10,0,6.411804641293473e-05,0.07777777777777778,0
3301,7053,0.01534527808883912,0,31,5.0487823458630175e-05,0.06666666666666667,1
3302,3798,0.015332250397248694,0,23,5.0487823458630175e-05,0.08893280632411067,4
3303,8038,0.015319679580116591,4,0,0.00021595148022544527,0.0,1
3304,7727,0.01529520793914353,0,30,5.0487823458630175e-05,0.06896551724137931,1
3305,6083,0.015285148817350817,9,0,8.219671751232729e-05,0.06944444444444445,3
3306,1270,0.015252201957439404,8,0,6.446113799566712e-05,0.08928571428571429,0
3307,1925,0.015249923648579865,0,22,5.0487823458630175e-05,0.09090909090909091,0
3308,335,0.015196780109385397,0,46,5.0487823458630175e-05,0.02318840579710145,1
3309,998,0.015180265410407899,0,30,5.0487823458630175e-05,0.067816091954023,0
3310,3035,0.015177879231630633,0,13,5.0487823458630175e-05,0.11538461538461539,3
3311,3877,0.015177879231630633,0,13,5.0487823458630175e-05,0.11538461538461539,1
3312,7026,0.015177879231630633,0,13,5.0487823458630175e-05,0.11538461538461539,1
3313,5706,0.01517207234709721,6,0,6.656435254335411e-05,0.1,3
3314,3872,0.015151709059883754,0,15,5.0487823458630175e-05,0.10952380952380952,4
3315,3662,0.015021774293890755,0,10,5.0487823458630175e-05,0.12222222222222222,1
3316,6702,0.015021774293890755,0,10,5.0487823458630175e-05,0.12222222222222222,1
3317,920,0.015021774293890755,0,10,5.0487823458630175e-05,0.12222222222222222,0
3318,5771,0.01501959686450168,0,9,5.0487823458630175e-05,0.125,1
3319,1684,0.01501959686450168,0,9,5.0487823458630175e-05,0.125,4
3320,4586,0.01501959686450168,0,9,5.0487823458630175e-05,0.125,3
3321,2680,0.015013064576334454,0,6,5.0487823458630175e-05,0.13333333333333333,3
3322,4757,0.015013064576334454,0,6,5.0487823458630175e-05,0.13333333333333333,3
3323,2254,0.015013064576334454,0,6,5.0487823458630175e-05,0.13333333333333333,0
3324,6971,0.015013064576334454,0,6,5.0487823458630175e-05,0.13333333333333333,1
3325,4664,0.015013064576334454,0,6,5.0487823458630175e-05,0.13333333333333333,3
3326,7266,0.015013064576334454,0,6,5.0487823458630175e-05,0.13333333333333333,1
3327,495,0.015013064576334454,0,6,5.0487823458630175e-05,0.13333333333333333,0
3328,4186,0.015013064576334454,0,6,5.0487823458630175e-05,0.13333333333333333,3
3329,410,0.015013064576334454,0,6,5.0487823458630175e-05,0.13333333333333333,0
3330,3920,0.015013064576334454,0,6,5.0487823458630175e-05,0.13333333333333333,4
3331,6895,0.015013064576334454,0,6,5.0487823458630175e-05,0.13333333333333333,1
3332,1976,0.015013064576334454,0,6,5.0487823458630175e-05,0.13333333333333333,0
3333,1631,0.015013064576334454,0,6,5.0487823458630175e-05,0.13333333333333333,0
3334,6804,0.015013064576334454,0,6,5.0487823458630175e-05,0.13333333333333333,1
3335,6676,0.015013064576334454,0,6,5.0487823458630175e-05,0.13333333333333333,1
3336,7625,0.015013064576334454,0,6,5.0487823458630175e-05,0.13333333333333333,1
3337,1891,0.01499902237864164,0,36,5.0487823458630175e-05,0.049206349206349205,0
3338,7254,0.014977406147706158,9,0,0.00011439347036533112,0.041666666666666664,1
3339,2744,0.014966836075458696,0,39,5.0487823458630175e-05,0.04048582995951417,3
3340,4866,0.014964392121185915,5,2,7.132282130820528e-05,0.09523809523809523,3
3341,5306,0.014944852384989328,6,1,6.616046901061598e-05,0.09523809523809523,3
3342,1287,0.01491549314834035,6,0,6.321985876575751e-05,0.1,0
3343,6859,0.014897689097017204,0,11,5.0487823458630175e-05,0.11818181818181818,1
3344,2913,0.014897689097017204,0,11,5.0487823458630175e-05,0.11818181818181818,4
3345,13,0.014897689097017204,0,11,5.0487823458630175e-05,0.11818181818181818,0
3346,351,0.014897689097017204,0,11,5.0487823458630175e-05,0.11818181818181818,0
3347,5836,0.014897689097017204,0,11,5.0487823458630175e-05,0.11818181818181818,3
3348,5935,0.014897689097017204,0,11,5.0487823458630175e-05,0.11818181818181818,3
3349,2249,0.014834599437063042,0,38,5.0487823458630175e-05,0.041963015647226175,1
3350,78,0.01483182203042635,0,41,5.0487823458630175e-05,0.03353658536585366,0
3351,5821,0.014817023215679431,0,22,5.0487823458630175e-05,0.08658008658008658,3
3352,2037,0.014739641657334827,0,8,5.0487823458630175e-05,0.125,3
3353,327,0.014739641657334827,0,8,5.0487823458630175e-05,0.125,0
3354,3692,0.014739641657334827,0,8,5.0487823458630175e-05,0.125,3
3355,120,0.014739641657334827,0,8,5.0487823458630175e-05,0.125,0
3356,5552,0.014739641657334827,0,8,5.0487823458630175e-05,0.125,1
3357,3086,0.014739641657334827,0,8,5.0487823458630175e-05,0.125,3
3358,5577,0.014739641657334827,0,8,5.0487823458630175e-05,0.125,3
3359,6467,0.014739641657334827,0,8,5.0487823458630175e-05,0.125,3
3360,3762,0.014739641657334827,0,8,5.0487823458630175e-05,0.125,4
3361,241,0.014739641657334827,0,8,5.0487823458630175e-05,0.125,0
3362,3088,0.014712697019527926,0,37,5.0487823458630175e-05,0.04354354354354354,1
3363,5253,0.014695329854417226,6,0,0.00014724962626778832,0.03333333333333333,3
3364,3714,0.014675518583693276,0,15,5.0487823458630175e-05,0.10476190476190476,4
3365,2645,0.014667451490510837,4,7,9.895573664062349e-05,0.06363636363636363,4
3366,1368,0.014636249109233432,0,33,5.0487823458630175e-05,0.05397727272727273,0
3367,4009,0.014627926442049393,8,2,7.850913543930951e-05,0.06666666666666667,1
3368,7901,0.014605552766729738,0,30,5.0487823458630175e-05,0.06206896551724138,1
3369,2099,0.014600572999229216,0,22,5.0487823458630175e-05,0.08441558441558442,0
3370,7578,0.014584777546703639,0,28,5.0487823458630175e-05,0.06746031746031746,1
3371,6670,0.014565711925677897,7,0,8.734630890758771e-05,0.07142857142857142,1
3372,5150,0.014536853590604991,0,13,5.0487823458630175e-05,0.10897435897435898,3
3373,8139,0.014499383316702879,4,0,9.66344920320441e-05,0.08333333333333333,1
3374,8226,0.014470525713498866,9,0,8.968223603467129e-05,0.05555555555555555,1
3375,237,0.014465968371889765,0,41,5.0487823458630175e-05,0.029878048780487804,0
3376,1063,0.014399489185178648,0,29,5.0487823458630175e-05,0.06280788177339902,3
3377,7387,0.01439653388706011,4,4,7.293817056038566e-05,0.08928571428571429,1
3378,3227,0.014383476421550329,0,19,5.0487823458630175e-05,0.09064327485380116,1
3379,5952,0.014358933339896386,0,14,5.0487823458630175e-05,0.1043956043956044,1
3380,6020,0.014332213512504667,0,25,5.0487823458630175e-05,0.07333333333333333,3
3381,4843,0.014327620624178392,0,24,5.0487823458630175e-05,0.07608695652173914,3
3382,4224,0.014318062051248272,0,17,5.0487823458630175e-05,0.09558823529411764,3
3383,67,0.014318062051248272,0,17,5.0487823458630175e-05,0.09558823529411764,0
3384,4364,0.014292072242800127,0,39,5.0487823458630175e-05,0.033738191632928474,3
3385,5999,0.014283314669652856,0,20,5.0487823458630175e-05,0.0868421052631579,1
3386,580,0.014260725180522842,0,30,5.0487823458630175e-05,0.05862068965517241,1
3387,1766,0.014253947288661736,0,27,5.0487823458630175e-05,0.06695156695156695,0
3388,4725,0.014205371584990845,0,36,5.0487823458630175e-05,0.04126984126984127,3
3389,583,0.01420191230941511,0,26,5.0487823458630175e-05,0.06923076923076923,0
3390,5446,0.01420191230941511,0,26,5.0487823458630175e-05,0.06923076923076923,1
3391,161,0.014200502113210275,0,32,5.0487823458630175e-05,0.05241935483870968,0
3392,7352,0.014199328107502802,0,15,5.0487823458630175e-05,0.1,1
3393,1950,0.014181477800296296,5,0,6.220886634320529e-05,0.1,0
3394,4886,0.014147626671972911,1,0,0.00022634439894222917,0.0,1
3395,7913,0.014140272540868092,5,0,6.167175836863223e-05,0.1,1
3396,2378,0.01412313155740619,7,4,6.528765820659295e-05,0.07272727272727272,0
3397,7580,0.014091078760731617,0,19,5.0487823458630175e-05,0.08771929824561403,1
3398,8085,0.014062616648002988,0,16,5.0487823458630175e-05,0.09583333333333334,1
3399,7682,0.014046641426260687,0,36,5.0487823458630175e-05,0.03968253968253968,1
3400,872,0.01403003105709983,0,29,5.0487823458630175e-05,0.059113300492610835,0
3401,4809,0.013995960499083873,5,0,5.9790659947099784e-05,0.1,3
3402,7775,0.013988598187926296,0,11,5.0487823458630175e-05,0.10909090909090909,1
3403,5313,0.013965523092062846,0,12,5.0487823458630175e-05,0.10606060606060606,3
3404,4633,0.013965523092062846,0,12,5.0487823458630175e-05,0.10606060606060606,3
3405,326,0.013965523092062846,0,12,5.0487823458630175e-05,0.10606060606060606,0
3406,4056,0.013948851187762526,0,23,5.0487823458630175e-05,0.07509881422924901,4
3407,3819,0.013910663182779644,0,10,5.0487823458630175e-05,0.1111111111111111,4
3408,3743,0.013910663182779644,0,10,5.0487823458630175e-05,0.1111111111111111,3
3409,3315,0.013895827949579349,0,13,5.0487823458630175e-05,0.10256410256410256,3
3410,2833,0.013864448354929877,0,7,5.0487823458630175e-05,0.11904761904761904,0
3411,3991,0.013864448354929877,0,7,5.0487823458630175e-05,0.11904761904761904,4
3412,6609,0.013864448354929877,0,7,5.0487823458630175e-05,0.11904761904761904,1
3413,7121,0.013864448354929877,0,7,5.0487823458630175e-05,0.11904761904761904,1
3414,6179,0.013864448354929877,0,7,5.0487823458630175e-05,0.11904761904761904,3
3415,4008,0.013864448354929877,0,7,5.0487823458630175e-05,0.11904761904761904,3
3416,3723,0.013864448354929877,0,7,5.0487823458630175e-05,0.11904761904761904,1
3417,2752,0.013864448354929877,0,7,5.0487823458630175e-05,0.11904761904761904,4
3418,914,0.013864448354929877,0,7,5.0487823458630175e-05,0.11904761904761904,0
3419,5317,0.013862723140768068,0,18,5.0487823458630175e-05,0.08823529411764706,3
3420,8149,0.013862070290274345,5,0,0.00012322009614687792,0.05,1
3421,639,0.013839901744753098,0,31,5.0487823458630175e-05,0.05161290322580645,0
3422,1463,0.013740373847876648,0,26,5.0487823458630175e-05,0.06461538461538462,0
3423,5644,0.013736202207646778,0,21,5.0487823458630175e-05,0.07857142857142857,3
3424,3472,0.013723137631312325,0,15,5.0487823458630175e-05,0.09523809523809523,3
3425,5616,0.013723137631312325,0,15,5.0487823458630175e-05,0.09523809523809523,3
3426,1510,0.013697979303092312,2,16,6.408379239601953e-05,0.06862745098039216,0
3427,2171,0.013645949981336319,0,16,5.0487823458630175e-05,0.09166666666666666,4
3428,3560,0.013645949981336319,0,16,5.0487823458630175e-05,0.09166666666666666,4
3429,8007,0.013639803798039942,5,0,0.00012032286634864078,0.05,1
3430,7471,0.01363070797561279,0,9,5.0487823458630175e-05,0.1111111111111111,1
3431,60,0.01363070797561279,0,9,5.0487823458630175e-05,0.1111111111111111,0
3432,7357,0.01363070797561279,0,9,5.0487823458630175e-05,0.1111111111111111,1
3433,3159,0.01363070797561279,0,9,5.0487823458630175e-05,0.1111111111111111,4
3434,6723,0.013628937608705358,6,0,8.989947904796867e-05,0.06666666666666667,3
3435,744,0.013621757840410444,10,1,6.772921010740412e-05,0.05454545454545454,0
3436,2010,0.013541696576411022,0,27,5.0487823458630175e-05,0.05982905982905983,1
3437,1670,0.01353592575514715,0,18,5.0487823458630175e-05,0.08496732026143791,0
3438,81,0.01353592575514715,0,18,5.0487823458630175e-05,0.08496732026143791,0
3439,1553,0.013493840985442328,0,20,5.0487823458630175e-05,0.07894736842105263,0
3440,1800,0.013493840985442328,0,20,5.0487823458630175e-05,0.07894736842105263,0
3441,1169,0.013414267510301801,0,29,5.0487823458630175e-05,0.05295566502463054,4
3442,6398,0.013414267510301801,0,29,5.0487823458630175e-05,0.05295566502463054,1
3443,5187,0.013409794217871376,0,31,5.0487823458630175e-05,0.047311827956989246,3
3444,5120,0.013361357137164912,4,0,8.180039209468509e-05,0.08333333333333333,3
3445,7774,0.013327844015545747,0,35,5.0487823458630175e-05,0.03529411764705882,1
3446,4455,0.013301871700527915,0,22,5.0487823458630175e-05,0.07142857142857142,1
3447,6685,0.013263400764450022,6,0,0.00012858452031002472,0.03333333333333333,3
3448,3275,0.013260032240995288,0,14,5.0487823458630175e-05,0.09340659340659341,4
3449,2063,0.0132600117314563,0,21,5.0487823458630175e-05,0.07380952380952381,0
3450,3172,0.01325480230855371,0,13,5.0487823458630175e-05,0.09615384615384616,4
3451,6479,0.01325480230855371,0,13,5.0487823458630175e-05,0.09615384615384616,3
3452,5118,0.01325480230855371,0,13,5.0487823458630175e-05,0.09615384615384616,3
3453,7755,0.01325480230855371,0,13,5.0487823458630175e-05,0.09615384615384616,1
3454,57,0.01325480230855371,0,13,5.0487823458630175e-05,0.09615384615384616,0
3455,8047,0.013230683090705488,0,20,5.0487823458630175e-05,0.07631578947368421,1
3456,3961,0.013229283314669653,0,16,5.0487823458630175e-05,0.0875,4
3457,2792,0.013209128369526237,0,18,5.0487823458630175e-05,0.08169934640522876,4
3458,1499,0.013207947334487088,0,12,5.0487823458630175e-05,0.09848484848484848,0
3459,3047,0.013207947334487088,0,12,5.0487823458630175e-05,0.09848484848484848,4
3460,5489,0.013207947334487088,0,12,5.0487823458630175e-05,0.09848484848484848,1
3461,727,0.01319243759708124,0,32,5.0487823458630175e-05,0.04233870967741935,0
3462,1868,0.013085421484077698,0,22,5.0487823458630175e-05,0.06926406926406926,0
3463,1228,0.013079507278835388,0,11,5.0487823458630175e-05,0.1,0
3464,7289,0.013075346901075504,9,0,7.149616764178375e-05,0.05555555555555555,1
3465,3737,0.013069586250444035,7,0,6.784440448366807e-05,0.07142857142857142,4
3466,2172,0.013044809382222983,0,29,5.0487823458630175e-05,0.04926108374384237,0
3467,6217,0.012979686690989659,0,31,5.0487823458630175e-05,0.043010752688172046,3
